CLAVE_ENTIDAD;ENTIDAD_FEDERATIVA;city;lat;lng;CLAVE_ENTIDAD;country;iso2;admin_name;capital;population;population_proper
;;Venado;22.9366;-101.1136;Mexico;MX;;San Luis Potosí;minor;;
;;Mochitlán;17.4703;-99.3703;Mexico;MX;12;Guerrero;minor;;
;;Jonacatepec;18.6833;-98.8;Mexico;MX;;Morelos;minor;;
;;Tuxcacuesco;19.55;-103.8667;Mexico;MX;;Jalisco;minor;4229;4229
;;Unión Juárez;15.0628;-92.0808;Mexico;MX;7;Chiapas;minor;;
;;Oxchuc;16.7859;-92.3445;Mexico;MX;7;Chiapas;minor;;
;;Moctezuma;29.8061;-109.6795;Mexico;MX;;Sonora;minor;;
;;San José Chiltepec;17.9454;-96.1705;Mexico;MX;;Oaxaca;minor;;
;;Teúl de González Ortega;21.45;-103.45;Mexico;MX;;Zacatecas;minor;;
;;Teopantlán;18.7122;-98.2634;Mexico;MX;;Puebla;minor;;
;;Pedro Escobedo;20.5;-100.1333;Mexico;MX;;Querétaro;minor;;
;;Totolac;19.3258;-98.2583;Mexico;MX;;Tlaxcala;minor;;
;;Chinameca;18.022;-94.6795;Mexico;MX;;Veracruz;minor;;
;;Olinalá;17.8333;-98.85;Mexico;MX;12;Guerrero;minor;;
;;Socoltenango;16.245;-92.3506;Mexico;MX;7;Chiapas;minor;;
;;Valle Nacional;17.7764;-96.3;Mexico;MX;;Oaxaca;minor;;
;;Tepetitla;19.2653;-98.3764;Mexico;MX;;Puebla;minor;;
;;Tlaltenango;19.1717;-98.3407;Mexico;MX;;Puebla;minor;;
;;Ometepec;16.6833;-98.4167;Mexico;MX;12;Guerrero;minor;30271;17801
;;San Pedro Lagunillas;21.2167;-104.7667;Mexico;MX;;Nayarit;minor;;
;;Tuxcueca;20.1553;-103.1847;Mexico;MX;;Jalisco;minor;6702;6702
;;San José Acateno;20.1307;-97.21;Mexico;MX;;Puebla;minor;;
;;Tuxpan;19.5556;-103.3759;Mexico;MX;;Jalisco;minor;;
;;Florencia;21.5039;-103.5535;Mexico;MX;;Zacatecas;minor;;
;;San Felipe Usila;17.8879;-96.5247;Mexico;MX;;Oaxaca;minor;;
;;Chenalhó;16.8937;-92.6265;Mexico;MX;7;Chiapas;minor;;
;;Coapilla;17.1314;-93.1595;Mexico;MX;7;Chiapas;minor;;
;;General Pánfilo Natera;22.6667;-102.1167;Mexico;MX;;Zacatecas;minor;;
;;Copándaro de Galeana;19.8925;-101.2139;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Villa de El Carmen Tequexquitla;19.3167;-97.65;Mexico;MX;;Tlaxcala;minor;;
;;San Andrés Huaxpaltepec;16.3295;-97.9165;Mexico;MX;;Oaxaca;minor;;
;;Coxquihui;20.1847;-97.5863;Mexico;MX;;Veracruz;minor;;
;;Tochtepec;18.8393;-97.8228;Mexico;MX;;Puebla;minor;;
;;Tumbalá;17.1636;-92.1853;Mexico;MX;7;Chiapas;minor;;
;;Atoyatempan;18.8193;-97.9139;Mexico;MX;;Puebla;minor;;
;;Acultzingo;18.7189;-97.3037;Mexico;MX;;Veracruz;minor;;
;;Santander Jiménez;24.2168;-98.4843;Mexico;MX;;Tamaulipas;minor;;
;;Teotitlán;18.1322;-97.0707;Mexico;MX;;Oaxaca;minor;;
;;Petatlán;17.5383;-101.2739;Mexico;MX;12;Guerrero;minor;44485;44485
;;Hualahuises;24.8858;-99.6728;Mexico;MX;;Nuevo León;minor;;
;;Pilcaya;18.7469;-99.675;Mexico;MX;12;Guerrero;minor;;
;;Villa Comaltitlán;15.214;-92.5766;Mexico;MX;7;Chiapas;minor;;
;;Unión de San Antonio;21.1272;-102.0061;Mexico;MX;;Jalisco;minor;17915;17915
;;La Cañada;20.6064;-100.3314;Mexico;MX;;Querétaro;minor;;
;;Xochiapa;17.6635;-95.7349;Mexico;MX;;Veracruz;minor;;
;;Tequila;18.73;-97.0699;Mexico;MX;;Veracruz;minor;;
;;Salto de Agua;17.5543;-92.3394;Mexico;MX;7;Chiapas;minor;;
;;Tuxtla Chico;14.9241;-92.1898;Mexico;MX;7;Chiapas;minor;;
;;Santa Rita Tlahuapan;19.3321;-98.5769;Mexico;MX;;Puebla;minor;;
;;Quechultenango;17.4147;-99.2411;Mexico;MX;12;Guerrero;minor;;
;;Unión de Tula;19.9565;-104.2681;Mexico;MX;;Jalisco;minor;;
;;Tuxtilla;18.2389;-95.8946;Mexico;MX;;Veracruz;minor;;
;;Chicontepec;20.9721;-98.1724;Mexico;MX;;Veracruz;minor;;
;;Chacaltianguis;18.3055;-95.8424;Mexico;MX;;Veracruz;minor;;
;;Tecomán;18.9089;-103.8747;Mexico;MX;6;Colima;minor;112726;112726
;;Tamazulapam;17.055;-96.0653;Mexico;MX;;Oaxaca;minor;;
;;Ébano;22.2181;-98.3771;Mexico;MX;;San Luis Potosí;minor;;
;;Mazatán;14.8632;-92.4503;Mexico;MX;7;Chiapas;minor;;
;;Catazajá;17.725;-92.0142;Mexico;MX;7;Chiapas;minor;;
;;Tlahualilo de Zaragoza;26.1167;-103.45;Mexico;MX;;Durango;minor;9517;9517
;;San Pablo de las Tunas;18.9942;-97.7079;Mexico;MX;;Puebla;minor;;
;;Villamar;20.0204;-102.5966;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Jaumave;23.4062;-99.3807;Mexico;MX;;Tamaulipas;minor;;
;;Villa Azueta;18.0755;-95.7088;Mexico;MX;;Veracruz;minor;;
;;Hidalgo;24.2481;-99.439;Mexico;MX;;Tamaulipas;minor;;
;;San Bartolo Coyotepec;16.9581;-96.7075;Mexico;MX;;Oaxaca;minor;;
;;La Trinitaria;16.1186;-92.052;Mexico;MX;7;Chiapas;minor;;
;;Tenejapa;16.8188;-92.5065;Mexico;MX;7;Chiapas;minor;;
;;Valle de Guadalupe;21;-102.6167;Mexico;MX;;Jalisco;minor;6924;6924
;;Tolimán;20.908;-99.93;Mexico;MX;;Querétaro;minor;;
;;Tetlatlahuca;19.2323;-98.2956;Mexico;MX;;Tlaxcala;minor;;
;;Tepeyanco;19.2833;-98.2;Mexico;MX;;Tlaxcala;minor;;
;;La Independencia;16.2167;-91.8333;Mexico;MX;7;Chiapas;minor;;
;;Tlacotepec;18.6844;-97.6533;Mexico;MX;;Puebla;minor;;
;;Valle de Juárez;19.8667;-102.8167;Mexico;MX;;Jalisco;minor;5389;5389
;;Benito Juárez;19.3135;-100.4336;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Irimbo;19.7008;-100.4785;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Tlacuilotepec;20.3257;-98.0687;Mexico;MX;;Puebla;minor;;
;;Penjamillo de Degollado;20.1;-101.9;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Zitlaltepec;19.2052;-97.908;Mexico;MX;;Tlaxcala;minor;;
;;Santa Cruz Quilehtla;19.2167;-98.2167;Mexico;MX;;Tlaxcala;minor;;
;;Acajete;19.5865;-97.01;Mexico;MX;;Veracruz;minor;;
;;Llera de Canales;23.3177;-99.0261;Mexico;MX;;Tamaulipas;minor;;
;;Tulcingo de Valle;18.0437;-98.4407;Mexico;MX;;Puebla;minor;;
;;Cosío;22.3667;-102.3;Mexico;MX;1;Aguascalientes;minor;;
;;Janos;30.8878;-108.19;Mexico;MX;8;Chihuahua;minor;;
;;Hueytamalco;19.9403;-97.2885;Mexico;MX;;Puebla;minor;;
;;Teotitlán del Valle;17.0298;-96.5193;Mexico;MX;;Oaxaca;minor;;
;;Zacazonapan;19.0728;-100.255;Mexico;MX;;México;minor;;
;;San Jorge Nuchita;17.6567;-98.1038;Mexico;MX;;Oaxaca;minor;;
;;Villa Corona;20.4156;-103.6642;Mexico;MX;;Jalisco;minor;;
;;Sacramento;27.0036;-101.7247;Mexico;MX;5;Coahuila de Zaragoza;minor;;
;;San Lorenzo;16.3948;-97.874;Mexico;MX;;Oaxaca;minor;;
;;Villa de Álvarez;19.25;-103.7333;Mexico;MX;6;Colima;minor;117600;117600
;;San Jerónimo de Juárez;17.1392;-100.4707;Mexico;MX;12;Guerrero;minor;;
;;Saltabarranca;18.5912;-95.5323;Mexico;MX;;Veracruz;minor;;
;;Tetla;19.442;-98.1032;Mexico;MX;;Tlaxcala;minor;;
;;San Luis Acatlán;16.8072;-98.7342;Mexico;MX;12;Guerrero;minor;;
;;Sinaloa de Leyva;25.8219;-108.2226;Mexico;MX;;Sinaloa;minor;;
;;San Marcos;16.7977;-99.3892;Mexico;MX;12;Guerrero;minor;;
;;Ures;29.4271;-110.3876;Mexico;MX;;Sonora;minor;;
;;San Pedro Sochiápam;17.828;-96.6627;Mexico;MX;;Oaxaca;minor;;
;;Zacualtipán;20.65;-98.65;Mexico;MX;13;Hidalgo;;25987;25987
;;Tlapanalá;18.6958;-98.5356;Mexico;MX;;Puebla;minor;;
;;Topia;25.2167;-106.5667;Mexico;MX;;Durango;minor;2051;2051
;;Sain Alto;23.5809;-103.2481;Mexico;MX;;Zacatecas;minor;;
;;Lázaro Cárdenas;19.5333;-97.9833;Mexico;MX;;Tlaxcala;minor;;
;;Chontla;21.2958;-97.9242;Mexico;MX;;Veracruz;minor;;
;;Zapotitlán;18.3296;-97.474;Mexico;MX;;Puebla;minor;;
;;San Andrés Calpan;19.1036;-98.4619;Mexico;MX;;Puebla;minor;;
;;Jungapeo de Juárez;19.4592;-100.4948;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Santa María Colotepec;15.8972;-96.9375;Mexico;MX;;Oaxaca;minor;;
;;Villa de la Paz;23.6833;-100.717;Mexico;MX;;San Luis Potosí;minor;;
;;Villa Guerrero;21.9834;-103.5951;Mexico;MX;;Jalisco;minor;;
;;Amanalco de Becerra;19.2537;-100.0198;Mexico;MX;;México;minor;;
;;Villa de Cos;23.2933;-102.3502;Mexico;MX;;Zacatecas;minor;;
;;Casas Grandes;30.3753;-107.9483;Mexico;MX;8;Chihuahua;minor;;
;;San Miguel Totolapan;18.1;-100.3583;Mexico;MX;12;Guerrero;minor;;
;;Técpan de Galeana;17.25;-100.6833;Mexico;MX;12;Guerrero;minor;14638;14638
;;Acteopan;18.7639;-98.7137;Mexico;MX;;Puebla;minor;;
;;Jantetelco;18.7083;-98.77;Mexico;MX;;Morelos;minor;;
;;China;25.7033;-99.2365;Mexico;MX;;Nuevo León;minor;;
;;Villa Hidalgo;21.6667;-102.6;Mexico;MX;;Jalisco;minor;20257;20257
;;Abasolo;25.946;-100.3958;Mexico;MX;;Nuevo León;minor;;
;;San Salvador el Verde;19.2667;-98.5167;Mexico;MX;;Puebla;minor;;
;;Tlanepantla;18.8631;-97.887;Mexico;MX;;Puebla;minor;;
;;Tancanhuitz;21.5979;-98.9677;Mexico;MX;;San Luis Potosí;minor;;
;;Chiquihuitlán de Benito Juárez;17.9944;-96.7444;Mexico;MX;;Oaxaca;minor;;
;;Progreso de Zaragoza;20.2749;-97.7116;Mexico;MX;;Veracruz;minor;;
;;Taxco de Alarcón;18.5564;-99.605;Mexico;MX;12;Guerrero;minor;98854;52217
;;Vanegas;24.0234;-100.9547;Mexico;MX;;San Luis Potosí;minor;;
;;Tecoanapa;16.9667;-99.2667;Mexico;MX;12;Guerrero;minor;;
;;Contepec;19.9543;-100.1638;Mexico;MX;;México;minor;;
;;Teloloapan;18.35;-99.85;Mexico;MX;12;Guerrero;minor;;
;;Osumacinta;16.9361;-93.0903;Mexico;MX;7;Chiapas;minor;;
;;San Jerónimo Zacualpan;19.2333;-98.2667;Mexico;MX;;Tlaxcala;minor;;
;;Villa Hidalgo;22.45;-100.7;Mexico;MX;;San Luis Potosí;minor;;
;;Larráinzar;16.8839;-92.7133;Mexico;MX;7;Chiapas;minor;;
;;Tepecoacuilco de Trujano;18.3;-99.4833;Mexico;MX;12;Guerrero;minor;;
;;Aquismón;21.6249;-99.0197;Mexico;MX;;San Luis Potosí;minor;;
;;Quiriego;27.5167;-109.2667;Mexico;MX;;Sonora;minor;;
;;San Lorenzo Chiautzingo;19.2043;-98.4675;Mexico;MX;;Puebla;minor;;
;;La Chinantla;17.277;-94.451;Mexico;MX;;Veracruz;minor;;
;;Ayahualulco;19.3511;-97.1487;Mexico;MX;;Veracruz;minor;;
;;Tetipac;18.65;-99.6667;Mexico;MX;12;Guerrero;minor;;
;;Coxcatlán;18.2671;-97.1508;Mexico;MX;;Puebla;minor;;
;;Yecuatla;19.8667;-96.75;Mexico;MX;;Veracruz;minor;;
;;Calcahualco;19.1234;-97.0845;Mexico;MX;;Veracruz;minor;;
;;Ocuituco;18.8667;-98.7667;Mexico;MX;;Morelos;minor;;
;;San José Chiapa;19.2396;-97.7682;Mexico;MX;;Puebla;minor;;
;;Huehuetlan el Chico;18.3747;-98.6875;Mexico;MX;;Puebla;minor;;
;;Santiago Matatlán;16.8661;-96.3834;Mexico;MX;;Oaxaca;minor;;
;;San Martín Chalchicuautla;21.3833;-98.65;Mexico;MX;;San Luis Potosí;minor;;
;;Tierra Colorada;17.1656;-99.5264;Mexico;MX;12;Guerrero;minor;10502;10502
;;Tixtla de Guerrero;17.5667;-99.4;Mexico;MX;12;Guerrero;minor;21720;21720
;;Vicente Guerrero;23.75;-103.9833;Mexico;MX;;Durango;minor;15982;15982
;;Yécora;28.3727;-108.9259;Mexico;MX;;Sonora;minor;;
;;Cumpas;29.9959;-109.7809;Mexico;MX;;Sonora;minor;;
;;Soltepec;19.1218;-97.7091;Mexico;MX;;Puebla;minor;;
;;San Bartolomé Quialana;16.9019;-96.5012;Mexico;MX;;Oaxaca;minor;;
;;Miahuatlán;19.7079;-96.8708;Mexico;MX;;Veracruz;minor;;
;;Quimixtlán;19.2534;-97.136;Mexico;MX;;Puebla;minor;;
;;Huixtán;16.7667;-92.45;Mexico;MX;7;Chiapas;minor;;
;;Otzoloapan;19.1173;-100.2968;Mexico;MX;;México;minor;;
;;Metapa;14.8361;-92.1911;Mexico;MX;7;Chiapas;minor;;
;;Villa Hidalgo;26.2486;-104.9144;Mexico;MX;;Durango;minor;614;614
;;San Pedro Quiatoni;16.783;-96.0309;Mexico;MX;;Oaxaca;minor;;
;;Tlacoachistlahuaca;16.8;-98.3;Mexico;MX;12;Guerrero;minor;;
;;Texcatitlán;17.7126;-97.0662;Mexico;MX;;Oaxaca;minor;;
;;Pantepec;17.1884;-93.05;Mexico;MX;7;Chiapas;minor;;
;;Ahualulco del Sonido Trece;22.4002;-101.1661;Mexico;MX;;San Luis Potosí;minor;;
;;Emiliano Zapata;19.5585;-97.9179;Mexico;MX;;Tlaxcala;minor;;
;;Yaxkukul;21.0624;-89.4191;Mexico;MX;;Yucatán;minor;;
;;Petlalcingo;18.0831;-97.9189;Mexico;MX;;Puebla;minor;;
;;Sergio Butrón Casas;18.5139;-88.5688;Mexico;MX;;Quintana Roo;minor;;
;;Tlacoapa;17.2622;-98.7483;Mexico;MX;12;Guerrero;minor;;
;;San Lucas;18.5903;-100.7853;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Tlacotepec;17.7667;-99.9833;Mexico;MX;12;Guerrero;minor;;
;;Rosario;27.7833;-109.3667;Mexico;MX;;Sonora;minor;;
;;Mitontic;16.8666;-92.6283;Mexico;MX;7;Chiapas;minor;;
;;San Miguel Tilquiapam;16.7822;-96.5817;Mexico;MX;;Oaxaca;minor;;
;;Chanal;16.6575;-92.2575;Mexico;MX;7;Chiapas;minor;;
;;Tlalchapa;18.4;-100.4667;Mexico;MX;12;Guerrero;minor;;
;;Dzitás;20.8409;-88.5291;Mexico;MX;;Yucatán;minor;;
;;San Juan Epatlán;18.6428;-98.3706;Mexico;MX;;Puebla;minor;;
;;Nuevo Morelos;22.536;-99.2193;Mexico;MX;;Tamaulipas;minor;;
;;Zapotlán de Juárez;19.9667;-98.85;Mexico;MX;;Hidalgo;minor;16493;16493
;;Marín;25.8833;-100.0333;Mexico;MX;;Nuevo León;minor;;
;;Cuaxomulco;19.3526;-98.0967;Mexico;MX;;Tlaxcala;minor;;
;;Tampacán;21.402;-98.7282;Mexico;MX;;San Luis Potosí;minor;;
;;Villa de Arriaga;21.9167;-101.383;Mexico;MX;;San Luis Potosí;minor;;
;;Tampamolón Corona;21.5589;-98.8154;Mexico;MX;;San Luis Potosí;minor;;
;;Santo Domingo Huehuetlán;18.7394;-98.1644;Mexico;MX;;Puebla;minor;;
;;Tlaxco;20.4235;-98.0292;Mexico;MX;;Puebla;minor;;
;;Lagunillas;19.5627;-101.4158;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Tonayán;19.683;-96.9212;Mexico;MX;;Veracruz;minor;;
;;Hueyotlipan;18.9;-97.85;Mexico;MX;;Puebla;minor;;
;;Cohuecán;18.7827;-98.7209;Mexico;MX;;Puebla;minor;;
;;Tlalixtaquilla;17.5167;-98.4667;Mexico;MX;12;Guerrero;minor;;
;;La Libertad;17.6833;-91.7167;Mexico;MX;7;Chiapas;minor;;
;;San José Teacalco;19.3333;-98.0667;Mexico;MX;;Tlaxcala;minor;;
;;Tenampulco;20.1704;-97.405;Mexico;MX;;Puebla;minor;;
;;Bácum;27.5333;-110.0833;Mexico;MX;;Sonora;minor;;
;;Candelaria Loxicha;15.9167;-96.4833;Mexico;MX;;Oaxaca;minor;;
;;Santa María Tepantlali;16.9966;-96.0088;Mexico;MX;;Oaxaca;minor;;
;;Trinidad García de la Cadena;21.2103;-103.4653;Mexico;MX;;Zacatecas;minor;;
;;Zempoala;19.9167;-98.6667;Mexico;MX;13;Hidalgo;minor;27333;27333
;;Ostuacán;17.4072;-93.3356;Mexico;MX;7;Chiapas;minor;;
;;Villa Ocampo;26.45;-105.5167;Mexico;MX;;Durango;minor;1076;1076
;;San Dionisio Ocotepec;16.8046;-96.3933;Mexico;MX;;Oaxaca;minor;;
;;Amatitlán;18.4316;-95.7332;Mexico;MX;;Veracruz;minor;;
;;Santa María Temaxcalapa;17.3804;-96.1614;Mexico;MX;;Oaxaca;minor;;
;;Chicomuselo;15.7442;-92.2833;Mexico;MX;7;Chiapas;minor;;
;;Natívitas;19.2361;-98.3139;Mexico;MX;;Tlaxcala;minor;;
;;Ixhuacán de los Reyes;19.3553;-97.1175;Mexico;MX;;Veracruz;minor;;
;;San Juan Quiotepec;17.6016;-96.5873;Mexico;MX;;Oaxaca;minor;;
;;Amacuzac;18.6;-99.37;Mexico;MX;;Morelos;minor;;
;;Baviácora;29.7;-110.15;Mexico;MX;;Sonora;minor;;
;;Villa Purificación;19.7858;-104.7078;Mexico;MX;;Jalisco;minor;10704;10704
;;Villa de Ramos;22.8333;-101.9167;Mexico;MX;;San Luis Potosí;minor;;
;;Atlequizayan;20.0121;-97.6242;Mexico;MX;;Puebla;minor;;
;;Teotlalco;18.4711;-98.7778;Mexico;MX;;Puebla;minor;;
;;Morelos Cañada;18.7389;-97.4217;Mexico;MX;;Puebla;minor;;
;;Ciudad Camargo;26.3144;-98.8338;Mexico;MX;;Tamaulipas;minor;;
20;OAXACA;Saltillo;25.4333;-101;5;Mexico;MX;Coahuila de Zaragoza;admin;807537;807537
;;Jiquipilco;19.5564;-99.6083;Mexico;MX;;México;minor;;
;;San Javier;28.6;-109.7333;Mexico;MX;;Sonora;minor;;
;;Rayón;29.717;-110.583;Mexico;MX;;Sonora;minor;;
;;Nácori Chico;29.6833;-108.9667;Mexico;MX;;Sonora;minor;;
;;San Buenaventura;27.0625;-101.5467;Mexico;MX;5;Coahuila de Zaragoza;minor;;
;;Tlapa de Comonfort;17.5461;-98.5764;Mexico;MX;12;Guerrero;minor;37975;37975
;;Yahualica de González Gallo;21.1781;-102.886;Mexico;MX;;Jalisco;minor;22586;22586
;;Güémez;23.9186;-99.0061;Mexico;MX;;Tamaulipas;minor;;
;;Gómez Farías;22.8869;-99.0258;Mexico;MX;;Tamaulipas;minor;;
;;Villa Hidalgo;30.1618;-109.3215;Mexico;MX;;Sonora;minor;;
;;Zamora Pico de Oro;16.3316;-90.7657;Mexico;MX;7;Chiapas;minor;;
;;Santa Cruz Tlaxcala;19.35;-98.15;Mexico;MX;;Tlaxcala;minor;;
;;Tilapa;18.5972;-98.5516;Mexico;MX;;Puebla;minor;;
;;Santa María de la Paz;21.5144;-103.3621;Mexico;MX;;Zacatecas;minor;;
;;Tlapehuala;18.2167;-100.5167;Mexico;MX;12;Guerrero;minor;;
;;Xalpatlahuac;17.4667;-98.6167;Mexico;MX;12;Guerrero;minor;;
;;Tochimilco;18.8939;-98.5728;Mexico;MX;;Puebla;minor;;
;;Acuamanala;19.2167;-98.2;Mexico;MX;;Tlaxcala;minor;;
;;Alpatláhuac;19.1201;-97.0937;Mexico;MX;;Veracruz;minor;;
;;Atzitzintla;18.8991;-97.3244;Mexico;MX;;Puebla;minor;;
;;Santa Cruz Acatepec;18.1637;-96.875;Mexico;MX;;Oaxaca;minor;;
;;Tanlajás;21.6667;-98.8833;Mexico;MX;;San Luis Potosí;minor;;
;;Atzalan;19.7833;-97.2333;Mexico;MX;;Veracruz;minor;;
;;Xochihuehuetlán;17.9167;-98.4333;Mexico;MX;12;Guerrero;minor;;
;;Xochistlahuaca;16.7914;-98.2419;Mexico;MX;12;Guerrero;minor;28089;28089
;;Muñoz;19.4746;-98.2096;Mexico;MX;;Tlaxcala;minor;;
;;Coxcatlán;21.541;-98.9071;Mexico;MX;;San Luis Potosí;minor;;
;;Zacoalco de Torres;20.2333;-103.5833;Mexico;MX;;Jalisco;minor;28205;28205
;;Tlaquilpa;18.6;-97.1167;Mexico;MX;;Veracruz;minor;;
;;San Pedro de la Cueva;29.2833;-109.733;Mexico;MX;;Sonora;minor;;
;;Magdalena;18.7613;-97.0451;Mexico;MX;;Veracruz;minor;;
;;Mazapiltepec;19.1193;-97.7035;Mexico;MX;;Puebla;minor;;
;;Villa Juárez;22.3231;-100.2683;Mexico;MX;;San Luis Potosí;minor;;
;;San Juan de Sabinas;27.9167;-101.3;Mexico;MX;5;Coahuila de Zaragoza;minor;63522;63522
;;San Jerónimo Tlacochahuaya;17.0087;-96.5827;Mexico;MX;;Oaxaca;minor;;
;;Coatlán del Río;18.744;-99.435;Mexico;MX;;Morelos;minor;;
;;Zapotitlán Tablas;17.4367;-98.7756;Mexico;MX;12;Guerrero;minor;;
;;Chila;17.9696;-97.8607;Mexico;MX;;Oaxaca;minor;;
;;Santiago el Pinar;16.9407;-92.7145;Mexico;MX;7;Chiapas;minor;;
;;Sochiapa;19.1929;-96.9399;Mexico;MX;;Veracruz;minor;;
;;Santa Clara Huitziltepec;18.7689;-97.8812;Mexico;MX;;Puebla;minor;;
;;San Pedro Comitancillo;16.4903;-95.1599;Mexico;MX;;Oaxaca;minor;;
;;Tepanco;18.555;-97.5603;Mexico;MX;;Puebla;minor;;
;;Huanusco;21.7738;-102.9732;Mexico;MX;;Zacatecas;minor;;
;;Tenochtitlán;19.8105;-96.9161;Mexico;MX;;Veracruz;minor;;
9;CIUDAD DE M�XICO;Zapopan;20.7167;-103.4;14;Mexico;MX;Jalisco;minor;1155790;1155790
;;Chapulco;18.6259;-97.4047;Mexico;MX;;Puebla;minor;;
;;Astacinga;18.569;-97.1038;Mexico;MX;;Veracruz;minor;;
;;Chalchihuitán;16.9644;-92.619;Mexico;MX;7;Chiapas;minor;;
;;General Zaragoza;23.9725;-99.7708;Mexico;MX;;Nuevo León;minor;;
;;Xochiltepec;18.6509;-98.3445;Mexico;MX;;Puebla;minor;;
;;Atzala;18.5464;-98.5531;Mexico;MX;;Puebla;minor;;
;;Ciudad General Terán;25.2667;-99.6833;Mexico;MX;;Nuevo León;minor;;
;;Tlazala de Fabela;19.5556;-99.4174;Mexico;MX;;México;minor;;
;;Tuzantla;19.2079;-100.5729;Mexico;MX;;Michoacán de Ocampo;minor;;
;;Bella Vista;15.5833;-92.2333;Mexico;MX;7;Chiapas;minor;;
;;Jiménez del Teul;23.25;-103.8;Mexico;MX;;Zacatecas;minor;;
;;Pánuco;22.9;-102.55;Mexico;MX;;Zacatecas;minor;;
;;Suaqui Grande;28.4;-109.9;Mexico;MX;;Sonora;minor;;
;;Tepache;29.5167;-109.5167;Mexico;MX;;Sonora;minor;;
;;Zihuatanejo;17.6444;-101.5511;Mexico;MX;12;Guerrero;minor;104609;67408
;;Bacoachi;30.6333;-109.967;Mexico;MX;;Sonora;minor;;
;;Tocatlán;19.3886;-98.0274;Mexico;MX;;Tlaxcala;minor;;
;;Divisaderos;29.6;-109.4667;Mexico;MX;;Sonora;minor;;
;;Apazapan;19.3207;-96.7187;Mexico;MX;;Veracruz;minor;;
;;Santa Isabel Xiloxoxtla;19.2842;-98.3153;Mexico;MX;;Tlaxcala;minor;;
;;Sitalá;17.0251;-92.3077;Mexico;MX;7;Chiapas;minor;;
;;Mazapil;24.6387;-101.5545;Mexico;MX;;Zacatecas;minor;;
;;Zirándaro de los Chávez;18.4762;-100.9791;Mexico;MX;12;Guerrero;minor;;
;;Genaro Codina;22.4876;-102.4575;Mexico;MX;;Zacatecas;minor;;
;;Miquihuana;23.5757;-99.7544;Mexico;MX;;Tamaulipas;minor;;
;;Atolinga;21.7375;-103.475;Mexico;MX;;Zacatecas;minor;;
;;Villagrán;24.4726;-99.4911;Mexico;MX;;Tamaulipas;minor;;
;;Galeana;30.1139;-107.6164;Mexico;MX;8;Chihuahua;minor;;
;;Tetela de Ocampo;19.8167;-97.8;Mexico;MX;;Puebla;minor;;
;;Tlacoatzintepec;17.86;-96.59;Mexico;MX;;Oaxaca;minor;;
;;Jesús María;22.2506;-104.5179;Mexico;MX;;Nayarit;minor;;
;;Zapotiltic;19.6275;-103.4175;Mexico;MX;;Jalisco;minor;;
;;Bacerac;30.35;-108.9167;Mexico;MX;;Sonora;minor;;
;;La Yesca;21.3167;-104;Mexico;MX;;Nayarit;minor;;
;;Cuautempan;19.9138;-97.795;Mexico;MX;;Puebla;minor;;
;;San Juan Chilateca;16.8304;-96.6692;Mexico;MX;;Oaxaca;minor;;
;;Trincheras;30.4;-111.5333;Mexico;MX;;Sonora;minor;;
;;Yauhquemehcan;19.407;-98.1823;Mexico;MX;;Tlaxcala;minor;;
;;Tzimol;16.1875;-92.1969;Mexico;MX;7;Chiapas;minor;;
;;Nuevo Urecho;19.166;-101.8682;Mexico;MX;;Michoacán de Ocampo;minor;;
;;San Juan Juquila Vijanos;17.3537;-96.3038;Mexico;MX;;Oaxaca;minor;;
;;Aldama;16.9171;-92.6884;Mexico;MX;7;Chiapas;minor;;
;;Villa Unión;23.9667;-104.0333;Mexico;MX;;Durango;minor;10753;10753
;;San Antonio;21.6167;-98.9;Mexico;MX;;San Luis Potosí;minor;;
;;Medellín de Bravo;19.0587;-96.1578;Mexico;MX;;Veracruz;minor;;
;;Toxpalan;18.1012;-97.0587;Mexico;MX;;Oaxaca;minor;;
;;Ciudad de Villaldama;26.4995;-100.4251;Mexico;MX;;Nuevo León;minor;;
;;Zoquitlán;18.3352;-97.0174;Mexico;MX;;Puebla;minor;;
;;Pahuatlán de Valle;20.2761;-98.1503;Mexico;MX;;Puebla;minor;;
;;Cucurpe;30.3303;-110.7053;Mexico;MX;;Sonora;minor;;
;;San Miguel Aloápam;17.4114;-96.6915;Mexico;MX;;Oaxaca;minor;;
;;San Juan Cancuc;16.9;-92.3667;Mexico;MX;7;Chiapas;minor;;
;;Zitlala;17.6333;-99.0833;Mexico;MX;12;Guerrero;minor;;
;;Españita;19.4629;-98.4243;Mexico;MX;;Tlaxcala;minor;;
;;Acaxtlahuacán de Albino Zertuche;18.0171;-98.5402;Mexico;MX;;Puebla;minor;;
;;Tepatlaxco;19.0693;-96.8448;Mexico;MX;;Veracruz;minor;;
;;Vallecillo;26.6603;-99.9874;Mexico;MX;;Nuevo León;minor;;
;;San Ildefonso Villa Alta;17.3383;-96.1523;Mexico;MX;;Oaxaca;minor;;
